"permutation_id","is_identity","leaky_auroc","leaky_pr_auc","leaky_balanced_accuracy","leaky_mcc","leaky_sensitivity","leaky_specificity","guarded_auroc","guarded_pr_auc","guarded_balanced_accuracy","guarded_mcc","guarded_sensitivity","guarded_specificity","gap_auroc","gap_pr_auc","runtime_secs"
10,FALSE,0.848263228352005,0.584201389093921,0.689283449587825,0.447805726567905,0.431578947368421,0.946987951807229,0.523849785105334,0.181298983298347,0.500951173113507,0.00292950730570781,0.0701754385964912,0.931726907630522,0.324413443246671,0.402902405795574,6.43703413009644
11,FALSE,0.974113999859086,0.901656718733884,0.867448742337772,0.774096378731067,0.76140350877193,0.973493975903614,0.553160008454873,0.174853478141942,0.506446839991545,0.0171385906086231,0.105263157894737,0.907630522088353,0.420953991404213,0.726803240591942,6.30783605575562
12,FALSE,0.897822870429085,0.719260494200814,0.738913548932572,0.546260102808566,0.52280701754386,0.955020080321285,0.550623546818856,0.161794296996204,0.475375184950328,-0.0727248674878153,0.0350877192982456,0.91566265060241,0.34719932361023,0.55746619720461,6.6353178024292
13,FALSE,0.728443598957232,0.35906989343641,0.537264848869161,0.125947505135929,0.112280701754386,0.962248995983936,0.554287324737547,0.171792227388972,0.494187275417459,-0.0187555193281926,0.0526315789473684,0.93574297188755,0.174156274219685,0.187277666047438,7.12503409385681
14,FALSE,0.847290918058199,0.575140205822598,0.665525258930459,0.406004619502454,0.382456140350877,0.94859437751004,0.558444303529909,0.18265686618347,0.508454872120059,0.0228335126131849,0.105263157894737,0.911646586345382,0.28884661452829,0.392483339639128,6.90009689331055
15,FALSE,0.755766927358557,0.407074522210469,0.580659480025365,0.222774732324612,0.217543859649123,0.943775100401606,0.50236031846685,0.187061475532457,0.508983301627563,0.030537233998852,0.0701754385964912,0.947791164658635,0.253406608891707,0.220013046678012,6.83744406700134
16,FALSE,0.838723314309872,0.621319260856239,0.684781230183893,0.460606578402546,0.410526315789474,0.959036144578313,0.508278728950892,0.191148161336752,0.50570703868104,0.0165290440909456,0.087719298245614,0.923694779116466,0.33044458535898,0.430171099519487,6.39964008331299
17,FALSE,0.937588952300432,0.827225863421491,0.817015430141619,0.683993131555767,0.670175438596491,0.963855421686747,0.483618685267385,0.169711814395096,0.4713591206933,-0.0814198466215159,0.0350877192982456,0.907630522088353,0.453970267033047,0.657514049026395,6.19996500015259
18,FALSE,0.825026421475375,0.56873617503001,0.673641936165715,0.415494846651657,0.403508771929825,0.943775100401606,0.599520890579864,0.169561850424635,0.49291904459945,-0.0201296299765371,0.0701754385964912,0.91566265060241,0.225505530895511,0.399174324605376,6.33441495895386
19,FALSE,0.912393433382654,0.734354035333464,0.75575988163179,0.583571635414513,0.550877192982456,0.960642570281124,0.510885647854576,0.195303848142753,0.499682942295498,-0.000870405094584779,0.087719298245614,0.911646586345382,0.401507785528078,0.539050187190712,6.21582198143005
20,FALSE,0.829817515676742,0.596087833115106,0.681209046713169,0.425477034566161,0.421052631578947,0.94136546184739,0.54526879447615,0.198730054714217,0.513210737687593,0.0340915676843736,0.12280701754386,0.903614457831325,0.284548721200592,0.397357778400889,5.98519706726074
21,FALSE,0.941492284929192,0.82982193503532,0.814711477488903,0.684332484560519,0.663157894736842,0.966265060240964,0.523497498766998,0.186601619748326,0.482139082646375,-0.0507747382990265,0.0526315789473684,0.911646586345382,0.417994786162194,0.643220315286995,5.97533988952637
22,FALSE,0.874867892623125,0.737441041420706,0.756415134221095,0.594301072159284,0.547368421052632,0.965461847389558,0.514972169379272,0.195387850539541,0.516487000634115,0.0477505718182872,0.105263157894737,0.927710843373494,0.359895723243853,0.542053190881165,5.94766688346863
23,FALSE,0.654576199534981,0.279162993726963,0.511773409427182,0.100651630152872,0.0315789473684211,0.991967871485944,0.533643345311069,0.184093237100168,0.522511097019658,0.0693316729017514,0.105263157894737,0.939759036144578,0.120932854223913,0.0950697566267954,6.56610989570618
24,FALSE,0.868089903473545,0.613346062684143,0.710927922215177,0.468100342366974,0.487719298245614,0.934136546184739,0.530543225533714,0.213007198265086,0.518495032762629,0.0546216815895608,0.105263157894737,0.931726907630522,0.33754667793983,0.400338864419057,6.16778707504272
25,FALSE,0.921609243993519,0.77352995761088,0.767744662861974,0.615122962259598,0.568421052631579,0.967068273092369,0.542520961037131,0.192321306311205,0.490911012470936,-0.0253814783994416,0.0701754385964912,0.911646586345382,0.379088282956388,0.581208651299675,6.27480316162109
26,FALSE,0.839836539139013,0.520991099059732,0.633291058972733,0.338015385142841,0.32280701754386,0.943775100401606,0.525822588600014,0.197219873474257,0.489642781652928,-0.0263548141786691,0.087719298245614,0.891566265060241,0.314013950538999,0.323771225585475,6.36701583862305
27,FALSE,0.820094412738674,0.546274838783616,0.655041217501585,0.371998068074785,0.371929824561403,0.938152610441767,0.555132811949553,0.225950009112036,0.525258930458677,0.071805694990931,0.12280701754386,0.927710843373494,0.264961600789121,0.32032482967158,6.42218112945557
28,FALSE,0.948678926231241,0.829836939348771,0.820672162333545,0.683218130545167,0.680701754385965,0.960642570281124,0.507503699006553,0.185545388914748,0.490911012470936,-0.0253814783994416,0.0701754385964912,0.911646586345382,0.441175227224688,0.644291550434023,6.81386685371399
29,FALSE,0.89382089762559,0.708173765594054,0.734051997463538,0.542172831943941,0.512280701754386,0.955823293172691,0.518142746424294,0.190357882512431,0.485626717395899,-0.0356122284897881,0.087719298245614,0.883534136546185,0.375678151201296,0.517815883081623,7.08849787712097
